Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
C1=C(c2ccccc2)C(c2ccc(OCCN3CCC3)cc2)Oc2ccccc21	11.101161092122396	11.101161092122396	6.514511027809395	2.479265921949794	5.801150075649309	1
C1=C(c2ccccc2)C(c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21	11.584279785156241	11.584279785156241	6.5816031959299135	2.587162717785475	6.053614121471479	1
C1=C(c2ccccc2)CCN(Cc2cncnc2)C1	29.565024414062506	29.565024414062506	41.66435233097873	6.602873060135453	15.449838282044212	1
C1=C(c2ccccc2)CCNC1	14.145447998046876	14.145447998046876	15.799673850158467	3.1591584773197416	7.392007560559975	1
C1=C(c2ccccc2)c2ccccc2-n2cnnc2C1Cc1nnco1	16.56818908691406	16.56818908691406	7.515963113279831	3.7002387633808427	8.658062933896916	1
C1=C(c2cnsn2)CNCC1	49.39186279296874	49.39186279296874	24.70581372197316	11.03087877277308	25.81077836814907	1
C1=C2C(=CCC3CCCCC23)C2CCCC2C1	24.449007568359377	24.449007568359377	6.82342317221383	5.460292917714708	12.776353836121299	1
C1=C2C(CCC2C2CCOC2)C2=CCC3CCCCC3C2C1	31.24294189453127	31.24294189453127	10.0285491091132	7.467956280364104	16.941041077048354	1
C1=C2C(CCC3(COC4CCCCO4)CCCCC23)C2CCC3CC(OC4CCCC(COC5CCCC(COC6CCCCO6)O5)O4)CCC3C2C1	22.759420166015616	22.759420166015616	14.518640065077582	5.08295072494542	11.893423662819158	1
C1=C2C(CCC3C2CCC2CCCCC23)C(CCCC2CO2)C1	15.036292724609382	15.036292724609382	5.877684592529662	3.358114330134309	7.857537599265307	1
C1=C2C(CCC3C2CCC2CCCCC23)C(c2ccoc2)C1	4.45585571289061	6.114399465407569	1.437142863093405	0.9951437629289375	2.328503072012962	2
C1=C2C(CCC3C2CCC2Cc4c([nH]c5ccccc45)C23)OCC1	61.42576904296874	61.42576904296874	21.5377871819666	13.718458335485247	32.09935445250867	1
C1=C2C3CC4CC5N(CCC35c3ccccc3)C2(CC2NCCC12c1ccccc1)O4	16.25926025390625	16.25926025390625	14.527573493483066	3.6312444733576577	8.496625539366605	1
C1=C2C3CCC(OC4CCCCO4)CC3CCC2C2CCC3CCCC3C2C1	6.070339355468775	6.070339355468775	2.2001157462465204	1.3557127379553278	3.1721861631378254	1
C1=C2C3CCCC(OC4CC(OC5CCCCO5)CCO4)C3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1	57.093687133789075	57.093687133789075	40.659227413323656	12.750957462432792	29.83553203910453	1
C1=C2C3CCCC(OC4CC(OC5CCCCO5)CCO4)C3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4CCCCO4)CCC3C2C1	3.3069982910156313	3.3352678446347976	2.5757324139810445	0.7385649211666141	1.7281429597225721	2
C1=C2C3CCCCC3C(OC3CCCCO3)CC2C2CCC3CC(OC4CCCC(COC5OCCCC5OC5CCCCO5)O4)CCC3C2C1	3.099475708007816	3.099475708007816	1.959708970667562	0.6922180873699786	1.6196975783679124	1
C1=C2C3CCCCC3CCC23CCC(C1)C3	29.869716796874997	29.869716796874997	12.967663799980462	6.670921207091968	15.609061828566453	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CC(OC6CC(OC7CCCC(COC8CCCCO8)O7)CCO6)CCO5)CCO4)CCC3C2C1	19.39637939453125	19.659467473642284	9.84158108476042	4.331869616430956	10.13599450167019	2
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CCC(OC6CCCCO6)CO5)CCO4)CCC3C2C1	31.364401855468742	31.364401855468742	14.50108736209198	7.004735093681602	16.390141597500357	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C2C1	15.067521362304689	17.170441026431128	6.208612224209364	3.3650887444846993	7.873856794385997	2
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCC(OC5CC(OC6CCCCO6)CCO5)CO4)CCC3C2C1	49.960650024414065	49.960650024414065	20.52319922131742	11.1579082598745	26.10801034806051	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCC(OC5CC(OC6OCCCC6OC6CCCCO6)CCO5)CO4)CCC3C2C1	43.928598327636735	45.75822925497574	16.72653773491543	9.81074645516275	22.955832223025286	2
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCC(OC5CCCCO5)CO4)CCC3C2C1	24.152924601236975	26.83603270231147	11.453831057266987	5.394167545389712	12.621629324615974	3
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCC(COC5OCCCC5OC5CCCCO5)O4)CCC3C2C1	20.373733927408853	21.781313282086398	9.82829845077064	4.550146044177429	10.646732097070233	3
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1	37.492011996182526	43.0058057876049	16.343575725101058	8.373238341116341	19.592255839097678	11
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OC(COC5CCCCO5)CC(OC5CCCCO5)C4OC4OCCCC4OC4CCCCO4)CCC3C2C1	1.5923419189453227	1.5923419189453227	0.7054188273358981	0.3556239768950605	0.832112458047679	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OC(COC5OCCCC5OC5CCCCO5)CCC4OC4CCCCO4)CCC3C2C1	37.92188720703126	37.92188720703126	19.29376098042801	8.46924406088781	19.816896360142326	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCC(OC5CCCCO5)CC4OC4CC(OC5CCCCO5)CCO4)CCC3C2C1	29.404821370442715	29.785065823072852	16.919836312538845	7.028592927249908	15.944346354500459	3
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCC(OC5CCCCO5)CC4OC4CCCCO4)CCC3C2C1	47.098175048828125	47.098175048828125	21.09660696476064	10.518620477226222	24.612162590932808	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CC(OC6CCCCO6)CCO5)C4OC4CCCCO4)CCC3C2C1	3.798786621093754	4.381311736339384	1.7536392840406871	0.8483979411054481	1.9851375105232674	2
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1	22.44398295084635	23.034845336105807	9.219140560137863	5.012502892363399	11.728585173452466	3
