cc_id	mean_MAE	std_MAE	mean_RMSE	std_RMSE	mean_MRE	std_MRE	mean_rel_max_rt_error	std_rel_max_rt_error	mean_rel_mean_rt_error	std_rel_mean_rt_error
cc_71	73.7473552495783	44.36581290015151	97.91283368808784	60.82567817045394	22.020822981148886	9.18370597379907	10.245534210833329	6.163630577959366	37.55607610767488	22.593431862310506
cc_72	55.98515502929688	18.02544492685476	71.94491019585249	25.238960704753264	18.420590197060978	7.6431245439130056	7.775715976291234	2.503534017618717	24.534855016314708	7.899445445020524
cc_73	108.49585365696959	39.39986436280432	126.90021120667224	44.98361421429381	31.93701430306705	19.266917326374962	14.58630497391433	5.296962217042338	30.46931496627487	11.06481802239524
cc_75	16.008471124822446	3.503836108840485	17.545696060400918	2.926195628545015	3.800082664798076	0.8348134353374552	3.590953594621455	0.7859659284074665	3.792169488608987	0.8300068308477331
cc_76	13.320772815200517	3.291520015000597	19.197885569504475	5.755301015019976	28.454849439254012	11.571330878722897	10.326180476899626	2.5515659031012388	28.546641849664933	7.053783163541732
cc_8	83.76731728218697	24.64789991441485	123.09505320890491	52.77052773672986	26.357309827812365	8.944123533562356	6.319200157075057	1.8593768794821102	53.7604874249518	15.818617050090811
cc_80	129.0822425891507	47.56855372266872	145.29260847108898	43.74821247020925	35.09975987390698	21.953589686675027	15.97512964891348	5.88705152380742	56.405776919268675	20.786292334516784
cc_81	101.64359393310549	41.55715831542132	109.32043804671511	45.56259068465771	26.425219254161515	11.255940585868297	15.916130708888772	6.507337433124757	25.830116303552977	10.560687506179177
cc_84	78.69543763045426	8.856517156651073	103.00165460786484	13.941673571105078	26.386428641922652	7.752454503045805	6.429365819481558	0.7235716631250876	17.09279969537154	1.9236524799332833
cc_85	155.1165106201172	58.9333701198076	184.86334586741503	72.59572535657577	30.472757495502726	19.24002555164682	13.999432376682478	5.318800212975182	27.263902550528112	10.358366453043834
cc_87	178.903651936849	123.23899411664591	217.86483504743825	153.46368289568719	28.601158818106057	11.114608915717433	15.449365452232207	10.64240018278462	40.2151173243329	27.702456342719746
cc_89	128.74310580314472	55.7308301072048	166.28875214147382	89.30545097137501	152.14450372773246	47.87427968120628	9.802276976027468	4.243248828019249	71.57042196839322	30.981690262470376
cc_9	74.96546125669737	20.05821645262608	97.72882589879023	27.47562541580024	25.622779342217633	8.004640782328572	6.951544997839146	1.8599978164527153	48.69617591247187	13.029446100823586
cc_90	360.6579029405382	242.85925947109504	428.1076345250733	279.2187074447237	119.5013183602589	183.7151852102152	14.313866383314211	9.638649151112661	37.2235700408609	25.06554987784188
cc_91	194.2111335916722	69.26788983011411	252.03426528389096	98.08944891554245	145.74445083534292	232.972748609341	14.240440943809372	5.07903576991598	26.21836357549502	9.351115387089942
cc_92	39.713708429751186	18.901287494991415	47.83528128757414	21.317836230440776	45.4015647587023	33.998043372542696	12.927639462809633	6.152762856442517	25.657012271685556	12.211162955669854
cc_93	142.5197261366733	60.47646808424949	160.37830579149394	59.3998761062433	66.71095751922226	51.24561030801979	21.32252036754538	9.047945554196513	34.43317839214372	14.611289752793759
cc_94	550.2086891641421	214.2306559580074	666.8615137606147	227.98362093171707	71.77729960876744	56.448426047452855	18.351300419056173	7.145309050697332	36.36266568618172	14.158260085217353
cc_95	107.11220010121663	46.54269205634837	137.80680928472228	60.13728239557164	78.19444742769676	65.5447206355549	13.424600203190536	5.833294738099509	38.76119440404817	16.842622345345475
cc_96	30.05472630092076	16.35401599901636	37.31668157216666	23.08610929441817	29.775535615420157	31.799725813569374	12.398814480577874	6.746706270221272	19.16266660349449	10.42719714295866
cc_97	425.0752057014628	199.77368732230627	517.3663171674234	219.22448515768446	41.587659318650324	34.16389358045994	16.17485562029919	7.601738482583952	29.574684852766097	13.899290678886825
cc_98	132.73045215272066	22.29700583202504	170.66235391431013	37.40088011619624	47.43399099527071	31.87046183762109	13.571620874511318	2.279857447037326	28.407851295443404	4.772153004353481
cc_99	986.0472812868513	485.58583463761175	1154.5827729983657	592.0452276679545	54.833234773993965	81.65124312289485	16.349106003562333	8.051230843573613	25.536478750201862	12.575616385696497
