Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
O=C(c1cnn(-c2nn3cccc3c(=O)[nH]2)c1)N1CCNCC1	53.53023803710937	53.53023803710937	27.433115378009212	11.955118375270095	27.973375204767155	1
O=C(c1cnn2ccccc12)N1CCN(C(=O)c2ccccc2)C(c2ccccc2)C1	29.568862304687514	29.568862304687514	10.227547405723604	6.603730191327388	15.451843854191562	1
O=C(c1cnoc1)N1CCC2(CCC2)CC1	28.492608642578148	29.719663156431686	4.09472583263697	1.9994813082510983	4.105941376944202	2
O=C(c1conc1-c1ccccc1)n1ccc2ccccc21	34.784367675781255	34.784367675781255	10.568901214080352	7.768529497003139	18.177318165121076	1
O=C(c1n[nH]c2c1CC(NCCc1ccncc1)CC2)N1CCCCC1	17.136436767578118	17.136436767578118	16.5481500338739	3.8271477504864477	8.955012959963208	1
O=C(c1n[nH]c2c1COc1ccccc1-2)N(Cc1ccccc1)Cc1ccccc1	12.10601806640625	12.10601806640625	4.210788892663044	2.7036845779896037	6.326259662296071	1
O=C(c1n[nH]c2ccccc12)C1CC1	7.749017333984398	10.043435019196792	1.020144462083254	0.802175707451801	1.6330484884114582	2
O=C(c1nc2ccc(C3CCN(Cc4cccnc4)CC3)cc2[nH]1)N1CCN(Cc2ccccc2)CC1	1.4131005859375136	1.4131005859375136	0.9976705633560532	0.3155933057748601	0.7384460510917794	1
O=C(c1nc2ccccc2[nH]1)c1cccc2ccccc12	27.003674316406205	27.89576400541967	3.8731604010909644	2.7954114199178264	5.7563786002780475	2
O=C(c1nccc2ccccc12)N1CCC(c2ccccn2)C1	47.768566894531205	47.768566894531205	8.268749678817933	3.352180132949558	6.8837128179441915	1
O=C(c1nccs1)c1c[nH]c2ccccc12	1.6144824218750102	1.6144824218750102	0.7405203292702551	0.3605687024019587	0.8436824532202212	1
O=C(c1ncn2ccccc12)N1CCc2nc(-c3cccnc3)ncc2C1	7.212211303710944	7.212211303710944	3.0713786320206733	1.610731486446075	3.7688958662001046	1
O=C(c1ncsc1-c1ccccc1)N1CCCC1Cc1nnc(-c2ccccc2)o1	26.934523925781264	26.934523925781264	10.805577969542963	6.015393051139285	14.075213773854973	1
O=C(c1nn(-c2ccc(CN3CCOCC3)cc2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1	69.13886840820312	69.13886840820312	59.90198267908779	15.441055120645686	36.130000129551576	1
O=C(c1nocc1Cc1cnoc1)N1CCC2(CCC2)CC1	16.283374023437545	16.283374023437545	2.3953183323679825	1.1426929139254418	2.346523619433707	1
O=C1C(=C(c2ccccc2)c2ccccc2)c2ccccc2N1Cc1ccccc1	24.481327718098953	24.481327718098953	7.505158817296171	5.467511103738377	12.793243424295982	1
O=C1C(=C2C=C(c3ccccc3)OC3=C2CCCC3)C(=O)c2ccccc21	16.03432617187491	16.03432617187491	1.3986676702612446	1.1252158717105198	2.3106344563388967	1
O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21	67.0146606445312	67.0146606445312	7.422979690355694	4.702783203124997	9.657180620207233	1
O=C1C(=CC2=Cc3ccccc3OC2)Oc2ccccc21	103.73574218750002	103.73574218750002	13.041959037905459	7.279701206140352	14.948890130023983	1
